title,doi,openalex_id,year,confidence_tier,source_link,pdf_url,status,mention_count,matched_terms,match_strength,discovery_source,expectation,scan_method,error
Extreme wind shear events in US offshore wind energy areas and the role of induced stratification,10.5194/wes-6-1043-2021,https://openalex.org/W3087507395,2021.0,high,https://wes.copernicus.org/articles/6/1043/2021/wes-6-1043-2021.pdf,https://wes.copernicus.org/articles/6/1043/2021/wes-6-1043-2021.html,no_matches,0,,,channel_e:AWAKEN,,html_scrape,
Fine-Resolution WRF Simulation of Stably Stratified Flows in Shallow Pre-Alpine Valleys: A Case Study of the KASCADE-2017 Campaign,10.3390/atmos12081063,https://openalex.org/W3193854095,2021.0,high,https://www.mdpi.com/2073-4433/12/8/1063/pdf?version=1629810767,https://www.mdpi.com/2073-4433/12/8/1063/full?version=1629810767,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Formation of an additional density peak in the bottom side of the sodium layer associated with the passage of multiple mesospheric frontal systems,10.5194/acp-21-2343-2021,https://openalex.org/W3132267516,2021.0,high,https://acp.copernicus.org/articles/21/2343/2021/acp-21-2343-2021.pdf,https://acp.copernicus.org/articles/21/2343/2021/acp-21-2343-2021.html,no_matches,0,,,channel_b:B2:TORUS+Doppler lidar,,html_scrape,
Global patterns of offshore wind variability,10.1002/we.2641,https://openalex.org/W3158182055,2021.0,high,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/we.2641,https://onlinelibrary.wiley.com/doi/full/10.1002/we.2641,no_matches,0,,,channel_b:B2:PECAN+Doppler lidar,,html_scrape,
Ground-based temperature and humidity profiling: combining active and passive remote sensors,10.5194/amt-14-3033-2021,https://openalex.org/W3088784550,2021.0,high,https://amt.copernicus.org/articles/14/3033/2021/amt-14-3033-2021.pdf,https://amt.copernicus.org/articles/14/3033/2021/amt-14-3033-2021.html,mentions_found,47,AERI retrieval; full_name; lidar retrieval,strong+contextual,channel_g:ground_truth,,html_scrape,
HailTrack—Improving Radar-Based Hailfall Estimates by Modeling Hail Trajectories,10.1175/jamc-d-20-0087.1,https://openalex.org/W3125591034,2021.0,high,https://doi.org/10.1175/jamc-d-20-0087.1,https://journals.ametsoc.org/doi/full/10.1175/jamc-d-20-0087.1,no_matches,0,,,channel_e:PBLTops,,html_scrape,
"Harmonized and high-quality datasets of aerosol optical depth at a US continental site, 1997–2018",10.1038/s41597-021-00866-2,https://openalex.org/W3135556393,2021.0,high,https://www.nature.com/articles/s41597-021-00866-2.pdf,https://doi.org/10.1038/s41597-021-00866-2,no_matches,0,,,channel_e:SPLASH-SAIL,,html_scrape,
High-Resolution Smoke Forecasting for the 2018 Camp Fire in California,10.1175/bams-d-20-0329.1,https://openalex.org/W4200168277,2021.0,high,https://journals.ametsoc.org/downloadpdf/journals/bams/103/6/BAMS-D-20-0329.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/bams-d-20-0329.1,no_matches,0,,,channel_e:Perdigão,,html_scrape,
High-resolution observations of microscale influences on a tornado track using Unpiloted Aerial Systems (UAS),10.1175/mwr-d-20-0213.1,https://openalex.org/W3172579329,2021.0,high,https://doi.org/10.1175/mwr-d-20-0213.1,https://journals.ametsoc.org/doi/full/10.1175/mwr-d-20-0213.1,no_matches,0,,,channel_d:Michael C. Coniglio,,html_scrape,
High–Resolution Modeling of Airflows and Particle Deposition over Complex Terrain at Sakurajima Volcano,10.3390/atmos12030325,https://openalex.org/W3133964064,2021.0,high,https://www.mdpi.com/2073-4433/12/3/325/pdf?version=1615771588,https://www.mdpi.com/2073-4433/12/3/325/full?version=1615771588,no_matches,0,,,channel_b:B2:LAPSE-RATE+Doppler lidar,,html_scrape,
How Does the Relationship between Ambient Deep-Tropospheric Vertical Wind Shear and Tropical Cyclone Tornadoes Change between Coastal and Inland Environments?,10.1175/waf-d-20-0127.1,https://openalex.org/W3122717982,2021.0,high,https://doi.org/10.1175/waf-d-20-0127.1,https://journals.ametsoc.org/doi/full/10.1175/waf-d-20-0127.1,no_matches,0,,,channel_d:Michael C. Coniglio,,html_scrape,
How Well Are We Measuring Snow Post-SPICE?,10.1175/bams-d-20-0228.1,https://openalex.org/W3201263053,2021.0,high,https://journals.ametsoc.org/downloadpdf/journals/bams/aop/BAMS-D-20-0228.1/BAMS-D-20-0228.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/bams-d-20-0228.1,no_matches,0,,,channel_e:LAFE,,html_scrape,
Ice and Supercooled Liquid Water Distributions Over the Southern Ocean Based on In Situ Observations and Climate Model Simulations,10.1029/2021jd036045,https://openalex.org/W4200290368,2021.0,high,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2021JD036045,https://onlinelibrary.wiley.com/doi/full/10.1029/2021jd036045,no_matches,0,,,channel_e:TRACER,,html_scrape,
Impact of the variability in vertical separation between biomass burning aerosols and marine stratocumulus on cloud microphysical properties over the Southeast Atlantic,10.5194/acp-21-4615-2021,https://openalex.org/W3095834282,2021.0,high,https://acp.copernicus.org/articles/21/4615/2021/acp-21-4615-2021.pdf,https://acp.copernicus.org/articles/21/4615/2021/acp-21-4615-2021.html,no_matches,0,,,channel_e:TRACER,,html_scrape,
Improving thermodynamic profile retrievals from microwave radiometers by including Radio Acoustic Sounding System (RASS) observations,10.5194/amt-2021-9,https://openalex.org/W3134731029,2021.0,high,https://amt.copernicus.org/preprints/amt-2021-9/amt-2021-9.pdf,https://amt.copernicus.org/preprints/amt-2021-9/amt-2021-9.html,no_matches,0,,,channel_e:SPLASH-SAIL,,html_scrape,
"In Situ, Rotor-Based Drone Measurement of Wind Vector and Aerosol Concentration in Volcanic Areas",10.3390/atmos12030376,https://openalex.org/W3139432380,2021.0,high,https://www.mdpi.com/2073-4433/12/3/376/pdf?version=1615773686,https://www.mdpi.com/2073-4433/12/3/376/full?version=1615773686,no_matches,0,,,channel_b:B2:LAPSE-RATE+Doppler lidar,,html_scrape,
In situ observations of the near-shore atmospheric boundary layer during ATOMIC/EUREC4A from small Uncrewed Aircraft Systems &amp;#160;,10.5194/egusphere-egu21-12635,https://openalex.org/W3172281487,2021.0,high,https://doi.org/10.5194/egusphere-egu21-12635,https://egusphere.copernicus.org/preprints/egusphere-egu21-12635/egusphere-egu21-12635.html,no_matches,0,,,channel_e:TORUS,,html_scrape,
"Instabilities, Dynamics, and Energetics accompanying Atmospheric Layering (IDEAL) Campaign: High-Resolution in situ Observations above the Nocturnal Boundary Layer",10.5194/amt-2021-173,https://openalex.org/W3183441751,2021.0,high,https://doi.org/10.5194/amt-2021-173,https://amt.copernicus.org/preprints/amt-2021-173/amt-2021-173.html,no_matches,0,,,channel_e:LAPSE-RATE,,html_scrape,
Integrating continuous atmospheric boundary layer and tower-based flux measurements to advance understanding of land-atmosphere interactions,10.1016/j.agrformet.2021.108509,https://openalex.org/W3177445582,2021.0,high,https://doi.org/10.1016/j.agrformet.2021.108509,https://doi.org/10.1016/j.agrformet.2021.108509,no_matches,0,,,channel_d:Brian J. Butterworth,,html_scrape,
"Investigating the Effects of Land Use Change on Subsurface, Surface, and Atmospheric Branches of the Hydrologic Cycle in Central Argentina",10.1029/2021wr029704,https://openalex.org/W3141652831,2021.0,high,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2021WR029704,https://onlinelibrary.wiley.com/doi/full/10.1029/2021wr029704,no_matches,0,,,channel_e:Perdigão,,html_scrape,
"Investigation of near-global daytime boundary layer height using high-resolution radiosondes: first results and comparison with ERA5, MERRA-2, JRA-55, and NCEP-2 reanalyses",10.5194/acp-21-17079-2021,https://openalex.org/W3163275348,2021.0,high,https://acp.copernicus.org/articles/21/17079/2021/acp-21-17079-2021.pdf,https://acp.copernicus.org/articles/21/17079/2021/acp-21-17079-2021.html,no_matches,0,,,channel_b:B2:PBLTops+Doppler lidar,,html_scrape,
Key factors explaining severe air pollution episodes in Hanoi during 2019 winter season,10.1016/j.apr.2021.101068,https://openalex.org/W3157898517,2021.0,high,https://www.sciencedirect.com/science/article/am/pii/S1309104221001343?via%3Dihub,https://doi.org/10.1016/j.apr.2021.101068,no_matches,0,,,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Lidar Observations in South America. Part II - Troposphere,10.5772/intechopen.95451,https://openalex.org/W3120303832,2021.0,high,https://www.intechopen.com/citation-pdf-url/74607,https://doi.org/10.5772/intechopen.95451,mentions_found,5,lidar retrieval,contextual,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Low-level buoyancy as a tool to understand boundary layer transitions,10.5194/amt-2021-68,https://openalex.org/W3179126449,2021.0,high,https://doi.org/10.5194/amt-2021-68,https://amt.copernicus.org/preprints/amt-2021-68/amt-2021-68.html,no_matches,0,,,channel_d:Tyler M. Bell,,html_scrape,
Mean flow and turbulence characteristics of a nocturnal downburst recorded on a 213 m tall meteorological tower,10.1175/jas-d-21-0040.1,https://openalex.org/W3196956839,2021.0,high,https://journals.ametsoc.org/downloadpdf/journals/atsc/78/11/JAS-D-21-0040.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/jas-d-21-0040.1,no_matches,0,,,channel_b:B2:VORTEX-SE+Doppler lidar,,html_scrape,
"Measurement report: characteristics of clear-day convective boundary layer and associated entrainment zone as observed by a ground-based polarization lidar over Wuhan (30.5° N, 114.4° E)",10.5194/acp-21-2981-2021,https://openalex.org/W3135517498,2021.0,high,https://acp.copernicus.org/articles/21/2981/2021/acp-21-2981-2021.pdf,https://acp.copernicus.org/articles/21/2981/2021/acp-21-2981-2021.html,mentions_found,2,lidar retrieval,contextual,channel_b:B2:TRACER+Doppler lidar,,html_scrape,
Measurements from the University of Colorado RAAVEN Uncrewed Aircraft System during ATOMIC,10.5194/essd-2021-175,https://openalex.org/W3164112229,2021.0,high,https://doi.org/10.5194/essd-2021-175,https://essd.copernicus.org/preprints/essd-2021-175/essd-2021-175.html,no_matches,0,,,channel_d:Gijs de Boer,,html_scrape,
Measurements of Total OH Reactivity During CalNex‐LA,10.1029/2020jd032988,https://openalex.org/W3164389515,2021.0,high,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2020JD032988,https://onlinelibrary.wiley.com/doi/full/10.1029/2020jd032988,no_matches,0,,,channel_e:TRACER,,html_scrape,
Measuring snowfall properties with the Video In Situ Snowfall Sensor during MOSAiC,10.5194/egusphere-egu21-3306,https://openalex.org/W3133850750,2021.0,high,https://doi.org/10.5194/egusphere-egu21-3306,https://egusphere.copernicus.org/preprints/egusphere-egu21-3306/egusphere-egu21-3306.html,no_matches,0,,,channel_e:SPLASH-SAIL,,html_scrape,
Meso- to micro-scale modeling of atmospheric stability effects on wind turbine wake behavior in complex terrain,10.5194/wes-2021-36,https://openalex.org/W4249384406,2021.0,high,https://doi.org/10.5194/wes-2021-36,https://wes.copernicus.org/preprints/wes-2021-36/wes-2021-36.html,no_matches,0,,,channel_b:B2:Perdigão+Doppler lidar,,html_scrape,
Microphysical Characteristics and Evolution of Seeded Orographic Clouds,10.1175/jamc-d-20-0206.1,https://openalex.org/W3161291368,2021.0,high,https://journals.ametsoc.org/downloadpdf/journals/apme/60/7/JAMC-D-20-0206.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/jamc-d-20-0206.1,no_matches,0,,,channel_d:Bart Geerts,,html_scrape,
Microphysical processes producing high ice water contents (HIWCs) in tropical convective clouds during the HAIC-HIWC field campaign: evaluation of simulations using bulk microphysical schemes,10.5194/acp-21-6919-2021,https://openalex.org/W3096286735,2021.0,high,https://acp.copernicus.org/articles/21/6919/2021/acp-21-6919-2021.pdf,https://acp.copernicus.org/articles/21/6919/2021/acp-21-6919-2021.html,no_matches,0,,,channel_d:Xuguang Wang,,html_scrape,
Mixed‐Phase Clouds and Precipitation in Southern Ocean Cyclones and Cloud Systems Observed Poleward of 64°S by Ship‐Based Cloud Radar and Lidar,10.1029/2020jd033626,https://openalex.org/W3131139589,2021.0,high,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2020JD033626,https://onlinelibrary.wiley.com/doi/full/10.1029/2020jd033626,no_matches,0,,,channel_e:TRACER,,html_scrape,
Modeling Study of Supercell Development in the Presence of a Preexisting Airmass Boundary,10.55599/ejssm.v7i1.37,https://openalex.org/W44372022,2021.0,high,https://ejssm.com/ojs/index.php/site/article/download/37/36,https://doi.org/10.55599/ejssm.v7i1.37,no_matches,0,,,channel_d:Adam L. Houston,,html_scrape,
Mountain waves can impact wind power generation,10.5194/wes-6-45-2021,https://openalex.org/W3027584717,2021.0,high,https://wes.copernicus.org/articles/6/45/2021/wes-6-45-2021.pdf,https://wes.copernicus.org/articles/6/45/2021/wes-6-45-2021.html,no_matches,0,,,channel_d:Julie K. Lundquist,,html_scrape,
Multi-channel Imager Algorithm (MIA): A novel cloud-top phase classification algorithm,10.1016/j.atmosres.2021.105767,https://openalex.org/W3182207017,2021.0,high,https://doi.org/10.1016/j.atmosres.2021.105767,https://doi.org/10.1016/j.atmosres.2021.105767,no_matches,0,,,channel_e:PBLTops,,html_scrape,
Multi-sensor approach for high space and time resolution land surface temperature,10.1002/essoar.10507065.1,https://openalex.org/W4244091541,2021.0,high,https://doi.org/10.1002/essoar.10507065.1,https://onlinelibrary.wiley.com/doi/full/10.1002/essoar.10507065.1,no_matches,0,,,channel_d:Temple R. Lee,,html_scrape,
Multiscale Aspects of the 26–27 April 2011 Tornado Outbreak. Part I: Outbreak Chronology and Environmental Evolution,10.1175/mwr-d-21-0013.1,https://openalex.org/W3204417852,2021.0,high,https://doi.org/10.1175/mwr-d-21-0013.1,https://journals.ametsoc.org/doi/full/10.1175/mwr-d-21-0013.1,no_matches,0,,,channel_e:EPIC,,html_scrape,
Multiscale Aspects of the 26–27 April 2011 Tornado Outbreak. Part II: Environmental Modifications and Upscale Feedbacks Arising from Latent Processes,10.1175/mwr-d-21-0014.1,https://openalex.org/W3201704808,2021.0,high,https://doi.org/10.1175/mwr-d-21-0014.1,https://journals.ametsoc.org/doi/full/10.1175/mwr-d-21-0014.1,no_matches,0,,,channel_e:EPIC,,html_scrape,
Multi‐Sensor Approach for High Space and Time Resolution Land Surface Temperature,10.1029/2021ea001842,https://openalex.org/W3170307345,2021.0,high,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2021EA001842,https://onlinelibrary.wiley.com/doi/full/10.1029/2021ea001842,no_matches,0,,,channel_d:Temple R. Lee,,html_scrape,
New insights into ice multiplication using remote-sensing observations of slightly supercooled mixed-phase clouds in the Arctic,10.1073/pnas.2021387118,https://openalex.org/W3136307833,2021.0,high,https://www.pnas.org/doi/pdf/10.1073/pnas.2021387118,https://doi.org/10.1073/pnas.2021387118,no_matches,0,,,channel_e:TRACER,,html_scrape,
Nocturnal atmospheric conditions and their impact on air pollutant concentrations in the city of Stuttgart,10.1002/met.2037,https://openalex.org/W4200618276,2021.0,high,https://doi.org/10.1002/met.2037,https://onlinelibrary.wiley.com/doi/full/10.1002/met.2037,no_matches,0,,,channel_e:SPLASH-SAIL,,html_scrape,
Novel approach to observing system simulation experiments improves information gain of surface–atmosphere field measurements,10.5194/amt-14-6929-2021,https://openalex.org/W3211223286,2021.0,high,https://doi.org/10.5194/amt-14-6929-2021,https://amt.copernicus.org/articles/14/6929/2021/amt-14-6929-2021.html,no_matches,0,,,channel_b:B2:CHEESEHEAD+Doppler lidar,,html_scrape,
Observational and Idealized Numerical Examination of Low-level Counter-rotating Vortices in the Rear Flank of Supercells,10.55599/ejssm.v2i8.13,https://openalex.org/W1823272691,2021.0,high,https://ejssm.com/ojs/index.php/site/article/download/13/11,https://doi.org/10.55599/ejssm.v2i8.13,no_matches,0,,,channel_e:TORUS,,html_scrape,
Observational case study of a persistent cold pool and gap flow in the Columbia River Basin,10.1175/jamc-d-21-0013.1,https://openalex.org/W3180445713,2021.0,high,https://journals.ametsoc.org/downloadpdf/journals/apme/60/8/JAMC-D-21-0013.1.pdf,https://journals.ametsoc.org/doi/full/10.1175/jamc-d-21-0013.1,no_matches,0,,,channel_e:SPLASH-SAIL,,html_scrape,
Observations from the NOAA P-3 aircraft during ATOMIC,10.5194/essd-13-3281-2021,https://openalex.org/W3126296730,2021.0,high,https://essd.copernicus.org/articles/13/3281/2021/essd-13-3281-2021.pdf,https://essd.copernicus.org/articles/13/3281/2021/essd-13-3281-2021.html,no_matches,0,,,channel_d:Gijs de Boer,,html_scrape,
Observations from the NOAA P-3 aircraft during ATOMIC,10.5194/essd-2021-11,https://openalex.org/W4253682917,2021.0,high,https://doi.org/10.5194/essd-2021-11,https://essd.copernicus.org/preprints/essd-2021-11/essd-2021-11.html,no_matches,0,,,channel_d:Gijs de Boer,,html_scrape,
Observations of supermicron-sized aerosols originating from biomass burning in southern Central Africa,10.5194/acp-21-14815-2021,https://openalex.org/W3164772261,2021.0,high,https://acp.copernicus.org/articles/21/14815/2021/acp-21-14815-2021.pdf,https://acp.copernicus.org/articles/21/14815/2021/acp-21-14815-2021.html,no_matches,0,,,channel_e:TRACER,,html_scrape,
Observations of the Lower Atmosphere From the 2021 WiscoDISCO Campaign,10.5194/essd-2021-310,https://openalex.org/W3208694965,2021.0,high,https://doi.org/10.5194/essd-2021-310,https://essd.copernicus.org/preprints/essd-2021-310/essd-2021-310.html,no_matches,0,,,channel_d:Timothy J. Wagner,,html_scrape,
On the estimation of boundary layer heights: a machine learning approach,10.5194/amt-14-4403-2021,https://openalex.org/W3120861963,2021.0,high,https://amt.copernicus.org/articles/14/4403/2021/amt-14-4403-2021.pdf,https://amt.copernicus.org/articles/14/4403/2021/amt-14-4403-2021.html,no_matches,0,,,channel_d:David D. Turner,,html_scrape,
Optimizing Carbon Cycle Parameters Drastically Improves Terrestrial Biosphere Model Underestimates of Dryland Mean Net CO <sub>2</sub> Flux and its Inter‐Annual Variability,10.1029/2021jg006400,https://openalex.org/W3159030050,2021.0,high,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2021JG006400,https://onlinelibrary.wiley.com/doi/full/10.1029/2021jg006400,no_matches,0,,,channel_e:SPLASH-SAIL,,html_scrape,
